obsID obs_collection dataproduct_type obs_id description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project prvversion proposal_id productFilename size parent_obsid dataRights calib_level filters
26474943 HST image hst_14139_07_acs_wfc_f475w-pol60v_jcye07 "HAP fits science image" D mast:HST/product/hst_14139_07_acs_wfc_f475w-pol60v_jcye07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_07_acs_wfc_f475w-pol60v_jcye07_drz.fits 100399680 25026850 PUBLIC 3 F475W
26474943 HST image hst_14139_07_acs_wfc_f475w-pol60v_jcye07 "HAP fits science image" D mast:HST/product/hst_14139_07_acs_wfc_f475w-pol60v_jcye07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_07_acs_wfc_f475w-pol60v_jcye07_drz.fits 100399680 26474943 PUBLIC 3 F475W
26474955 HST image hst_14139_06_acs_wfc_f775w-pol120v_jcye06 "HAP fits science image" D mast:HST/product/hst_14139_06_acs_wfc_f775w-pol120v_jcye06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_06_acs_wfc_f775w-pol120v_jcye06_drz.fits 100468800 25026849 PUBLIC 3 F775W
26474955 HST image hst_14139_06_acs_wfc_f775w-pol120v_jcye06 "HAP fits science image" D mast:HST/product/hst_14139_06_acs_wfc_f775w-pol120v_jcye06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_06_acs_wfc_f775w-pol120v_jcye06_drz.fits 100468800 26474955 PUBLIC 3 F775W
26474956 HST image hst_14139_07_acs_wfc_f775w-pol60v_jcye07 "HAP fits science image" D mast:HST/product/hst_14139_07_acs_wfc_f775w-pol60v_jcye07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_07_acs_wfc_f775w-pol60v_jcye07_drz.fits 100399680 25026851 PUBLIC 3 F775W
26474956 HST image hst_14139_07_acs_wfc_f775w-pol60v_jcye07 "HAP fits science image" D mast:HST/product/hst_14139_07_acs_wfc_f775w-pol60v_jcye07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_07_acs_wfc_f775w-pol60v_jcye07_drz.fits 100399680 26474956 PUBLIC 3 F775W
26474961 HST image hst_14139_06_acs_wfc_f475w-pol120v_jcye06 "HAP fits science image" D mast:HST/product/hst_14139_06_acs_wfc_f475w-pol120v_jcye06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_06_acs_wfc_f475w-pol120v_jcye06_drz.fits 100468800 25026848 PUBLIC 3 F475W
26474961 HST image hst_14139_06_acs_wfc_f475w-pol120v_jcye06 "HAP fits science image" D mast:HST/product/hst_14139_06_acs_wfc_f475w-pol120v_jcye06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_06_acs_wfc_f475w-pol120v_jcye06_drz.fits 100468800 26474961 PUBLIC 3 F475W
26475484 HST image hst_14139_01_acs_wfc_f775w-pol0v_jcye01 "HAP fits science image" D mast:HST/product/hst_14139_01_acs_wfc_f775w-pol0v_jcye01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_01_acs_wfc_f775w-pol0v_jcye01_drz.fits 100296000 25007215 PUBLIC 3 F775W
26475484 HST image hst_14139_01_acs_wfc_f775w-pol0v_jcye01 "HAP fits science image" D mast:HST/product/hst_14139_01_acs_wfc_f775w-pol0v_jcye01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_01_acs_wfc_f775w-pol0v_jcye01_drz.fits 100296000 26475484 PUBLIC 3 F775W
26475496 HST image hst_14139_01_acs_wfc_f475w-pol0v_jcye01 "HAP fits science image" D mast:HST/product/hst_14139_01_acs_wfc_f475w-pol0v_jcye01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_01_acs_wfc_f475w-pol0v_jcye01_drz.fits 100296000 25007214 PUBLIC 3 F475W
26475496 HST image hst_14139_01_acs_wfc_f475w-pol0v_jcye01 "HAP fits science image" D mast:HST/product/hst_14139_01_acs_wfc_f475w-pol0v_jcye01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_01_acs_wfc_f475w-pol0v_jcye01_drz.fits 100296000 26475496 PUBLIC 3 F475W
26475827 HST image hst_14139_08_acs_wfc_f606w-pol0v_jcye08 "HAP fits science image" D mast:HST/product/hst_14139_08_acs_wfc_f606w-pol0v_jcye08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_08_acs_wfc_f606w-pol0v_jcye08_drz.fits 100684800 25026852 PUBLIC 3 F606W
26475827 HST image hst_14139_08_acs_wfc_f606w-pol0v_jcye08 "HAP fits science image" D mast:HST/product/hst_14139_08_acs_wfc_f606w-pol0v_jcye08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_08_acs_wfc_f606w-pol0v_jcye08_drz.fits 100684800 26475827 PUBLIC 3 F606W
26475837 HST image hst_14139_08_acs_wfc_f606w-pol120v_jcye08 "HAP fits science image" D mast:HST/product/hst_14139_08_acs_wfc_f606w-pol120v_jcye08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_08_acs_wfc_f606w-pol120v_jcye08_drz.fits 100684800 25026853 PUBLIC 3 F606W
26475837 HST image hst_14139_08_acs_wfc_f606w-pol120v_jcye08 "HAP fits science image" D mast:HST/product/hst_14139_08_acs_wfc_f606w-pol120v_jcye08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_08_acs_wfc_f606w-pol120v_jcye08_drz.fits 100684800 26475837 PUBLIC 3 F606W
26475847 HST image hst_14139_08_acs_wfc_f606w-pol60v_jcye08 "HAP fits science image" D mast:HST/product/hst_14139_08_acs_wfc_f606w-pol60v_jcye08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_08_acs_wfc_f606w-pol60v_jcye08_drz.fits 100684800 25026854 PUBLIC 3 F606W
26475847 HST image hst_14139_08_acs_wfc_f606w-pol60v_jcye08 "HAP fits science image" D mast:HST/product/hst_14139_08_acs_wfc_f606w-pol60v_jcye08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_08_acs_wfc_f606w-pol60v_jcye08_drz.fits 100684800 26475847 PUBLIC 3 F606W
26475860 HST image hst_14139_04_acs_wfc_f606w-pol60v_jcye04 "HAP fits science image" D mast:HST/product/hst_14139_04_acs_wfc_f606w-pol60v_jcye04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_04_acs_wfc_f606w-pol60v_jcye04_drz.fits 100434240 25007222 PUBLIC 3 F606W
26475860 HST image hst_14139_04_acs_wfc_f606w-pol60v_jcye04 "HAP fits science image" D mast:HST/product/hst_14139_04_acs_wfc_f606w-pol60v_jcye04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_04_acs_wfc_f606w-pol60v_jcye04_drz.fits 100434240 26475860 PUBLIC 3 F606W
26475865 HST image hst_14139_04_acs_wfc_f606w-pol0v_jcye04 "HAP fits science image" D mast:HST/product/hst_14139_04_acs_wfc_f606w-pol0v_jcye04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_04_acs_wfc_f606w-pol0v_jcye04_drz.fits 100434240 25007220 PUBLIC 3 F606W
26475865 HST image hst_14139_04_acs_wfc_f606w-pol0v_jcye04 "HAP fits science image" D mast:HST/product/hst_14139_04_acs_wfc_f606w-pol0v_jcye04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_04_acs_wfc_f606w-pol0v_jcye04_drz.fits 100434240 26475865 PUBLIC 3 F606W
26475874 HST image hst_14139_04_acs_wfc_f606w-pol120v_jcye04 "HAP fits science image" D mast:HST/product/hst_14139_04_acs_wfc_f606w-pol120v_jcye04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_04_acs_wfc_f606w-pol120v_jcye04_drz.fits 100434240 25007221 PUBLIC 3 F606W
26475874 HST image hst_14139_04_acs_wfc_f606w-pol120v_jcye04 "HAP fits science image" D mast:HST/product/hst_14139_04_acs_wfc_f606w-pol120v_jcye04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14139 hst_14139_04_acs_wfc_f606w-pol120v_jcye04_drz.fits 100434240 26475874 PUBLIC 3 F606W
26478318 HST image hst_14663_02_acs_wfc_f775w-pol120v_jd8b02 "HAP fits science image" D mast:HST/product/hst_14663_02_acs_wfc_f775w-pol120v_jd8b02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_02_acs_wfc_f775w-pol120v_jd8b02_drz.fits 116850240 25053761 PUBLIC 3 F775W
26478318 HST image hst_14663_02_acs_wfc_f775w-pol120v_jd8b02 "HAP fits science image" D mast:HST/product/hst_14663_02_acs_wfc_f775w-pol120v_jd8b02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_02_acs_wfc_f775w-pol120v_jd8b02_drz.fits 116850240 26478318 PUBLIC 3 F775W
26478328 HST image hst_14663_02_acs_wfc_f475w-pol120v_jd8b02 "HAP fits science image" D mast:HST/product/hst_14663_02_acs_wfc_f475w-pol120v_jd8b02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_02_acs_wfc_f475w-pol120v_jd8b02_drz.fits 116850240 25053760 PUBLIC 3 F475W
26478328 HST image hst_14663_02_acs_wfc_f475w-pol120v_jd8b02 "HAP fits science image" D mast:HST/product/hst_14663_02_acs_wfc_f475w-pol120v_jd8b02_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_02_acs_wfc_f475w-pol120v_jd8b02_drz.fits 116850240 26478328 PUBLIC 3 F475W
26479153 HST image hst_14663_03_acs_wfc_f775w-pol60v_jd8b03 "HAP fits science image" D mast:HST/product/hst_14663_03_acs_wfc_f775w-pol60v_jd8b03_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_03_acs_wfc_f775w-pol60v_jd8b03_drz.fits 116737920 25053763 PUBLIC 3 F775W
26479153 HST image hst_14663_03_acs_wfc_f775w-pol60v_jd8b03 "HAP fits science image" D mast:HST/product/hst_14663_03_acs_wfc_f775w-pol60v_jd8b03_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_03_acs_wfc_f775w-pol60v_jd8b03_drz.fits 116737920 26479153 PUBLIC 3 F775W
26479167 HST image hst_14663_03_acs_wfc_f475w-pol60v_jd8b03 "HAP fits science image" D mast:HST/product/hst_14663_03_acs_wfc_f475w-pol60v_jd8b03_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_03_acs_wfc_f475w-pol60v_jd8b03_drz.fits 116737920 25053762 PUBLIC 3 F475W
26479167 HST image hst_14663_03_acs_wfc_f475w-pol60v_jd8b03 "HAP fits science image" D mast:HST/product/hst_14663_03_acs_wfc_f475w-pol60v_jd8b03_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_03_acs_wfc_f475w-pol60v_jd8b03_drz.fits 116737920 26479167 PUBLIC 3 F475W
26479202 HST image hst_14663_01_acs_wfc_f775w-pol0v_jd8b01 "HAP fits science image" D mast:HST/product/hst_14663_01_acs_wfc_f775w-pol0v_jd8b01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_01_acs_wfc_f775w-pol0v_jd8b01_drz.fits 116703360 25053759 PUBLIC 3 F775W
26479202 HST image hst_14663_01_acs_wfc_f775w-pol0v_jd8b01 "HAP fits science image" D mast:HST/product/hst_14663_01_acs_wfc_f775w-pol0v_jd8b01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_01_acs_wfc_f775w-pol0v_jd8b01_drz.fits 116703360 26479202 PUBLIC 3 F775W
26479216 HST image hst_14663_01_acs_wfc_f475w-pol0v_jd8b01 "HAP fits science image" D mast:HST/product/hst_14663_01_acs_wfc_f475w-pol0v_jd8b01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_01_acs_wfc_f475w-pol0v_jd8b01_drz.fits 116703360 25053758 PUBLIC 3 F475W
26479216 HST image hst_14663_01_acs_wfc_f475w-pol0v_jd8b01 "HAP fits science image" D mast:HST/product/hst_14663_01_acs_wfc_f475w-pol0v_jd8b01_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_01_acs_wfc_f475w-pol0v_jd8b01_drz.fits 116703360 26479216 PUBLIC 3 F475W
26479217 HST image hst_14663_05_acs_wfc_f775w-pol0v_jd8b05 "HAP fits science image" D mast:HST/product/hst_14663_05_acs_wfc_f775w-pol0v_jd8b05_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_05_acs_wfc_f775w-pol0v_jd8b05_drz.fits 100503360 25858498 PUBLIC 3 F775W
26479217 HST image hst_14663_05_acs_wfc_f775w-pol0v_jd8b05 "HAP fits science image" D mast:HST/product/hst_14663_05_acs_wfc_f775w-pol0v_jd8b05_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_05_acs_wfc_f775w-pol0v_jd8b05_drz.fits 100503360 26479217 PUBLIC 3 F775W
26479233 HST image hst_14663_05_acs_wfc_f475w-pol0v_jd8b05 "HAP fits science image" D mast:HST/product/hst_14663_05_acs_wfc_f475w-pol0v_jd8b05_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_05_acs_wfc_f475w-pol0v_jd8b05_drz.fits 100503360 25858497 PUBLIC 3 F475W
26479233 HST image hst_14663_05_acs_wfc_f475w-pol0v_jd8b05 "HAP fits science image" D mast:HST/product/hst_14663_05_acs_wfc_f475w-pol0v_jd8b05_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_05_acs_wfc_f475w-pol0v_jd8b05_drz.fits 100503360 26479233 PUBLIC 3 F475W
26479521 HST image hst_14663_08_acs_wfc_f606w-pol60v_jd8b08 "HAP fits science image" D mast:HST/product/hst_14663_08_acs_wfc_f606w-pol60v_jd8b08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_08_acs_wfc_f606w-pol60v_jd8b08_drz.fits 364268160 25858503 PUBLIC 3 F606W
26479521 HST image hst_14663_08_acs_wfc_f606w-pol60v_jd8b08 "HAP fits science image" D mast:HST/product/hst_14663_08_acs_wfc_f606w-pol60v_jd8b08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_08_acs_wfc_f606w-pol60v_jd8b08_drz.fits 364268160 26479521 PUBLIC 3 F606W
26479572 HST image hst_14663_08_acs_wfc_f606w-pol0v_jd8b08 "HAP fits science image" D mast:HST/product/hst_14663_08_acs_wfc_f606w-pol0v_jd8b08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_08_acs_wfc_f606w-pol0v_jd8b08_drz.fits 364268160 25858501 PUBLIC 3 F606W
26479572 HST image hst_14663_08_acs_wfc_f606w-pol0v_jd8b08 "HAP fits science image" D mast:HST/product/hst_14663_08_acs_wfc_f606w-pol0v_jd8b08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_08_acs_wfc_f606w-pol0v_jd8b08_drz.fits 364268160 26479572 PUBLIC 3 F606W
26479593 HST image hst_14663_08_acs_wfc_f606w-pol120v_jd8b08 "HAP fits science image" D mast:HST/product/hst_14663_08_acs_wfc_f606w-pol120v_jd8b08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_08_acs_wfc_f606w-pol120v_jd8b08_drz.fits 364268160 25858502 PUBLIC 3 F606W
26479593 HST image hst_14663_08_acs_wfc_f606w-pol120v_jd8b08 "HAP fits science image" D mast:HST/product/hst_14663_08_acs_wfc_f606w-pol120v_jd8b08_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_08_acs_wfc_f606w-pol120v_jd8b08_drz.fits 364268160 26479593 PUBLIC 3 F606W
26480132 HST image hst_14663_04_acs_wfc_f606w-pol60v_jd8b04 "HAP fits science image" D mast:HST/product/hst_14663_04_acs_wfc_f606w-pol60v_jd8b04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_04_acs_wfc_f606w-pol60v_jd8b04_drz.fits 423910080 25053766 PUBLIC 3 F606W
26480132 HST image hst_14663_04_acs_wfc_f606w-pol60v_jd8b04 "HAP fits science image" D mast:HST/product/hst_14663_04_acs_wfc_f606w-pol60v_jd8b04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_04_acs_wfc_f606w-pol60v_jd8b04_drz.fits 423910080 26480132 PUBLIC 3 F606W
26480220 HST image hst_14663_04_acs_wfc_f606w-pol120v_jd8b04 "HAP fits science image" D mast:HST/product/hst_14663_04_acs_wfc_f606w-pol120v_jd8b04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_04_acs_wfc_f606w-pol120v_jd8b04_drz.fits 423910080 25053765 PUBLIC 3 F606W
26480220 HST image hst_14663_04_acs_wfc_f606w-pol120v_jd8b04 "HAP fits science image" D mast:HST/product/hst_14663_04_acs_wfc_f606w-pol120v_jd8b04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_04_acs_wfc_f606w-pol120v_jd8b04_drz.fits 423910080 26480220 PUBLIC 3 F606W
26480240 HST image hst_14663_04_acs_wfc_f606w-pol0v_jd8b04 "HAP fits science image" D mast:HST/product/hst_14663_04_acs_wfc_f606w-pol0v_jd8b04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_04_acs_wfc_f606w-pol0v_jd8b04_drz.fits 423910080 25053764 PUBLIC 3 F606W
26480240 HST image hst_14663_04_acs_wfc_f606w-pol0v_jd8b04 "HAP fits science image" D mast:HST/product/hst_14663_04_acs_wfc_f606w-pol0v_jd8b04_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_04_acs_wfc_f606w-pol0v_jd8b04_drz.fits 423910080 26480240 PUBLIC 3 F606W
26480355 HST image hst_14663_06_acs_wfc_f475w-pol120v_jd8b06 "HAP fits science image" D mast:HST/product/hst_14663_06_acs_wfc_f475w-pol120v_jd8b06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_06_acs_wfc_f475w-pol120v_jd8b06_drz.fits 100650240 25858625 PUBLIC 3 F475W
26480355 HST image hst_14663_06_acs_wfc_f475w-pol120v_jd8b06 "HAP fits science image" D mast:HST/product/hst_14663_06_acs_wfc_f475w-pol120v_jd8b06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_06_acs_wfc_f475w-pol120v_jd8b06_drz.fits 100650240 26480355 PUBLIC 3 F475W
26480364 HST image hst_14663_06_acs_wfc_f775w-pol120v_jd8b06 "HAP fits science image" D mast:HST/product/hst_14663_06_acs_wfc_f775w-pol120v_jd8b06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_06_acs_wfc_f775w-pol120v_jd8b06_drz.fits 100650240 25858626 PUBLIC 3 F775W
26480364 HST image hst_14663_06_acs_wfc_f775w-pol120v_jd8b06 "HAP fits science image" D mast:HST/product/hst_14663_06_acs_wfc_f775w-pol120v_jd8b06_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_06_acs_wfc_f775w-pol120v_jd8b06_drz.fits 100650240 26480364 PUBLIC 3 F775W
26480568 HST image hst_14663_07_acs_wfc_f775w-pol60v_jd8b07 "HAP fits science image" D mast:HST/product/hst_14663_07_acs_wfc_f775w-pol60v_jd8b07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_07_acs_wfc_f775w-pol60v_jd8b07_drz.fits 100365120 25858500 PUBLIC 3 F775W
26480568 HST image hst_14663_07_acs_wfc_f775w-pol60v_jd8b07 "HAP fits science image" D mast:HST/product/hst_14663_07_acs_wfc_f775w-pol60v_jd8b07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_07_acs_wfc_f775w-pol60v_jd8b07_drz.fits 100365120 26480568 PUBLIC 3 F775W
26480582 HST image hst_14663_07_acs_wfc_f475w-pol60v_jd8b07 "HAP fits science image" D mast:HST/product/hst_14663_07_acs_wfc_f475w-pol60v_jd8b07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_07_acs_wfc_f475w-pol60v_jd8b07_drz.fits 100365120 25858499 PUBLIC 3 F475W
26480582 HST image hst_14663_07_acs_wfc_f475w-pol60v_jd8b07 "HAP fits science image" D mast:HST/product/hst_14663_07_acs_wfc_f475w-pol60v_jd8b07_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" HAP-SVM "DrizzlePac 3.7.1.1" 14663 hst_14663_07_acs_wfc_f475w-pol60v_jd8b07_drz.fits 100365120 26480582 PUBLIC 3 F475W
26684732 HST image iee901x8q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iee901x8q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee901x8q_drz.fits 217200960 26684732 PUBLIC 3 F475W
26684732 HST image iee901x8q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/iee901x8q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee901x8q_drz.fits 217200960 26685326 PUBLIC 3 F475W
26684733 HST image jee901x9q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/jee901x9q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "" 16185 jee901x9q_drz.fits 214395840 26684733 PUBLIC 3 F475W
26684733 HST image jee901x9q "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" S mast:HST/product/jee901x9q_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "" 16185 jee901x9q_drz.fits 214395840 26685239 PUBLIC 3 F475W
26684742 HST image jee901010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jee901010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 16185 jee901010_drz.fits 217488960 26684742 PUBLIC 3 F814W
26684742 HST image jee901010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jee901010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "DrizzlePac 3.6.2" 16185 jee901010_drz.fits 217488960 26685237 PUBLIC 3 F814W
26684962 HST image iee901020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iee901020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee901020_drz.fits 222696000 26684962 PUBLIC 3 F814W
26684962 HST image iee901020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iee901020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee901020_drz.fits 222696000 26685330 PUBLIC 3 F814W
26684999 HST image jee902010 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/jee902010_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALACS "" 16185 jee902010_drz.fits 77760 26684999 PUBLIC 3 F814W
26685022 HST image iee902020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iee902020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee902020_drz.fits 228317760 26685022 PUBLIC 3 F814W
26685022 HST image iee902020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iee902020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee902020_drz.fits 228317760 26685517 PUBLIC 3 F814W
26690038 HST image iee903020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iee903020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee903020_drz.fits 228317760 26690038 PUBLIC 3 F475W
26690038 HST image iee903020 "DADS DRZ file - Calibrated combined image ACS/WFC3/WFPC2/STIS" D mast:HST/product/iee903020_drz.fits SCIENCE "Minimum Recommended Products" DRZ "" CALWF3 "3.7.1 (Oct-18-2023)" 16185 iee903020_drz.fits 228317760 26692878 PUBLIC 3 F475W
